Age,Class of Worker,Educational Attainment,Marital Status,Occupation,Place of Birth,Hours Worked per Week,Sex,Race,Target
27,2,20,0,2330,22,40,1,0,0
30,2,20,0,2310,22,40,0,0,0
57,3,15,0,6660,22,40,0,0,1
50,2,20,0,2310,22,40,1,0,1
48,4,20,2,1360,29,50,0,0,1
38,0,20,4,120,4,40,1,0,1
56,0,15,0,7750,22,60,0,0,1
54,3,18,0,5000,22,40,1,0,1
23,1,20,4,3255,22,40,1,0,1
26,0,20,4,6355,22,40,0,0,1
60,2,15,2,4020,9,20,0,0,0
55,0,18,0,9130,22,56,0,1,0
32,0,15,4,4030,22,36,0,1,0
32,0,15,0,3500,22,24,1,1,1
39,0,20,0,1220,22,42,1,0,1
40,0,20,0,4200,22,40,0,0,1
45,0,15,0,4850,22,43,0,0,1
35,0,15,0,5110,22,40,1,7,0
58,0,15,0,700,22,8,1,0,0
26,0,14,2,4220,22,8,0,0,0
23,0,18,4,4040,22,40,1,0,0
29,0,14,2,8810,22,40,0,1,0
49,0,14,0,6200,22,40,0,7,0
20,0,13,4,5120,22,40,1,7,0
43,0,15,2,8030,22,55,0,7,1
25,5,18,4,7340,22,60,0,0,0
47,0,20,0,4700,22,40,0,0,0
41,0,20,0,3322,22,40,1,0,1
65,4,21,0,2002,22,40,1,1,0
67,0,20,0,3930,22,25,1,1,1
71,0,15,4,7200,22,45,0,1,0
58,6,23,0,3250,22,70,0,0,1
47,0,15,2,8140,22,40,0,0,0
67,1,17,1,120,22,20,1,0,0
77,5,15,1,5510,22,25,1,0,0
49,5,18,4,4210,22,25,0,0,0
30,0,16,0,4110,22,24,1,0,0
58,3,21,0,1105,32,40,0,0,1
57,3,20,0,1065,22,40,1,0,1
37,0,15,4,8740,22,40,1,0,1
63,2,21,2,2320,22,50,1,0,1
64,0,17,0,2001,22,40,0,0,1
59,0,15,2,4700,22,40,1,1,0
32,0,21,0,800,22,45,0,0,1
31,1,20,0,3255,22,24,1,0,1
75,0,15,0,9005,31,8,0,0,1
51,0,19,0,5940,45,50,0,0,1
50,1,15,0,2050,22,40,1,0,0
51,0,15,0,7200,22,40,0,0,0
51,0,19,0,9620,22,40,0,0,0
52,2,17,0,2320,22,40,1,0,1
31,2,21,0,2310,22,70,1,0,0
34,2,20,0,2330,22,90,0,0,0
40,0,20,4,4710,26,39,0,0,1
53,3,16,0,6200,22,40,0,0,1
54,0,15,2,4720,22,40,1,1,0
40,0,21,2,705,36,40,1,0,1
56,0,15,2,3500,22,6,0,1,0
58,0,15,4,3603,22,32,1,1,0
36,0,18,0,4720,22,20,1,1,0
57,0,0,0,6260,22,50,0,1,0
59,2,15,0,3603,22,42,1,1,0
51,0,15,4,5740,22,40,1,1,0
71,1,15,0,2360,18,14,1,0,0
52,1,15,4,3610,18,20,1,0,0
32,4,21,0,3150,27,84,0,0,1
79,5,23,0,2205,22,10,0,0,1
73,3,21,0,1745,22,16,1,0,1
65,0,15,1,4020,22,35,1,1,1
59,0,18,4,4760,22,79,1,1,0
32,0,20,0,2300,26,40,1,0,0
36,0,20,0,4850,22,40,0,0,1
35,2,18,0,3870,22,40,0,0,0
36,0,19,0,4810,48,40,1,0,0
17,0,13,4,4750,22,20,0,0,0
45,0,15,0,3603,22,40,0,1,0
49,0,15,0,9130,22,40,0,0,1
49,0,15,4,4720,22,40,1,8,0
51,2,16,2,3900,22,30,1,8,0
46,0,0,0,6442,22,40,0,0,0
21,0,19,4,1545,22,40,0,0,0
44,2,20,0,2320,22,44,1,0,1
45,0,21,0,51,22,40,1,0,0
53,0,18,0,440,22,40,0,0,0
39,1,23,0,3160,22,32,1,0,1
44,0,17,0,220,22,45,0,8,1
64,0,19,0,3300,22,84,1,1,1
64,5,16,0,6230,22,25,0,1,0
59,0,14,0,9130,6,50,0,0,1
42,1,19,0,3220,22,40,0,0,1
38,1,20,0,110,28,40,1,8,1
43,0,18,0,9645,22,40,0,1,0
38,0,18,0,4010,22,12,1,1,0
18,0,13,4,4700,22,24,0,1,0
52,3,18,2,3870,22,55,0,1,1
56,4,17,2,120,20,40,1,0,1
65,0,14,0,9645,22,38,1,8,0
28,0,18,4,4150,48,50,0,8,0
50,0,20,2,350,22,43,1,1,1
60,0,18,0,4220,22,40,0,0,0
43,0,20,0,5940,22,40,1,0,0
44,3,19,0,3820,22,40,0,0,0
17,0,12,4,4150,22,25,1,0,0
58,6,15,4,650,22,45,0,0,0
61,1,16,2,3255,22,40,0,0,1
55,0,19,0,7430,22,40,0,0,1
54,0,15,0,4700,22,40,1,0,1
67,2,18,2,4220,22,40,0,1,0
48,3,15,0,6115,22,50,0,0,0
66,0,15,0,4700,110,50,0,0,1
32,1,17,4,6442,22,37,0,0,0
59,1,15,1,3515,22,40,1,0,0
64,0,12,3,2360,22,32,0,1,0
35,0,19,4,4760,22,40,0,0,0
22,0,14,4,520,48,28,0,0,0
56,0,18,0,4840,6,40,0,0,1
59,0,15,0,5740,22,40,1,0,0
25,3,20,4,5810,22,40,1,0,0
85,3,22,0,2100,22,20,0,0,1
22,0,19,4,2360,22,20,1,0,0
34,0,16,4,800,22,40,1,0,0
53,0,19,0,3255,48,40,1,0,1
54,0,19,0,3220,22,40,0,0,1
26,0,18,4,5860,22,40,0,0,0
23,5,18,4,6355,22,40,0,0,0
19,0,15,4,9620,22,24,0,0,0
30,0,21,4,3110,22,40,1,0,1
44,4,21,4,1910,42,40,1,0,1
68,1,20,0,420,1,30,0,0,1
23,2,18,4,5860,22,25,0,8,0
57,2,16,0,101,22,40,1,0,0
61,0,18,0,4760,55,40,0,0,0
39,0,7,0,9130,28,45,0,0,0
51,0,20,0,630,28,45,1,1,1
55,0,20,0,440,36,40,0,1,1
22,0,15,4,9130,28,52,0,1,0
54,0,20,0,910,22,50,0,0,1
54,5,21,0,2825,22,55,1,0,1
43,0,18,0,310,22,35,1,8,0
42,0,20,0,4040,22,40,1,0,1
52,2,22,0,230,22,50,0,0,1
49,2,21,0,230,22,50,1,0,1
45,0,15,4,5240,22,40,1,1,0
27,0,17,4,2014,22,40,1,1,0
23,0,15,4,3602,22,40,0,1,0
64,0,15,4,6050,22,78,0,0,0
74,0,21,1,750,29,6,1,0,1
28,0,15,4,8650,22,45,1,1,0
29,0,7,0,6260,314,40,0,7,0
49,2,17,1,2545,48,40,1,8,0
65,5,15,0,9130,22,30,1,0,0
62,0,15,0,9620,22,40,0,0,0
49,0,20,0,4700,22,40,1,0,1
50,0,20,0,1440,22,40,0,0,1
46,2,15,0,4220,373,15,0,8,0
69,5,23,4,1825,39,28,1,0,1
50,3,23,0,5740,22,60,1,5,1
57,2,20,0,5240,22,40,0,8,0
58,1,18,0,3322,22,40,1,0,0
43,0,15,4,5740,22,40,1,1,0
50,0,19,2,5310,26,40,1,1,0
26,0,18,4,6260,28,15,0,1,0
68,0,15,2,3930,22,45,0,0,1
31,1,18,4,420,22,84,0,0,0
64,0,20,0,20,22,40,0,0,1
62,0,20,0,3647,22,20,1,0,1
28,0,18,4,220,22,40,0,0,1
72,2,20,1,2310,22,7,1,1,1
55,2,20,2,5710,22,8,1,1,1
29,0,15,4,5000,22,40,1,0,0
30,2,20,4,5220,49,40,0,0,0
33,0,15,0,7700,48,50,0,0,1
65,6,21,0,410,17,2,0,0,1
50,0,20,0,10,22,50,1,0,1
17,0,13,4,4130,22,6,0,0,0
61,0,15,0,4710,22,40,0,4,1
60,6,18,0,5120,22,40,1,0,0
78,0,20,2,4600,22,15,1,0,0
45,5,20,0,4920,22,55,0,0,0
45,0,17,0,350,22,40,1,0,0
21,5,15,0,4521,48,25,1,8,0
23,0,15,0,5300,22,30,0,1,0
68,0,15,0,565,22,40,1,0,0
68,0,15,0,7700,22,84,0,0,1
26,0,15,4,3649,22,32,1,0,0
26,0,15,4,6600,22,40,1,1,0
61,0,20,0,440,333,45,0,0,1
64,2,21,4,2014,28,37,1,1,1
60,1,17,2,3603,11,36,1,1,1
43,0,15,0,4700,22,50,0,1,0
31,0,15,0,310,22,52,1,1,0
58,3,20,0,3910,48,40,0,8,1
55,0,18,0,5420,38,40,1,8,1
30,0,20,4,630,22,43,1,0,1
32,0,20,4,1050,26,40,1,0,1
31,1,20,4,2310,22,40,0,0,0
63,3,19,2,2545,22,35,1,1,1
37,5,19,4,2910,22,50,0,1,0
48,0,21,4,2006,22,40,0,0,1
44,1,21,4,3245,19,60,1,0,1
49,0,20,0,2300,28,40,1,0,0
55,0,15,0,7210,22,40,0,0,1
35,5,19,0,6230,22,35,0,0,0
65,6,22,2,2100,28,40,1,0,0
45,0,12,0,7200,22,30,0,0,0
50,0,15,2,9310,22,84,0,0,1
51,0,17,2,6442,22,40,0,0,0
41,0,15,4,5400,22,45,0,0,0
45,0,20,2,4850,22,40,1,0,1
72,1,18,0,2040,22,30,0,1,0
40,2,19,4,540,22,40,1,1,0
18,0,15,4,9645,22,20,1,1,0
45,0,15,4,6835,22,40,0,1,0
35,0,21,2,440,36,50,0,0,1
38,0,18,4,2840,22,40,1,0,0
28,0,15,4,4251,22,40,0,1,0
51,0,15,2,4140,6,35,1,1,0
32,3,20,4,565,22,40,0,1,0
51,4,19,0,3603,22,35,1,1,0
51,0,18,0,8555,22,40,0,1,0
66,1,15,2,2016,22,9,1,1,0
64,0,19,2,5240,22,50,0,0,1
73,0,11,2,9130,301,40,0,0,1
53,3,15,4,5740,25,40,1,0,0
72,0,15,0,9130,22,40,0,1,0
34,0,19,4,4020,22,40,1,0,0
52,0,21,4,3255,51,40,1,0,1
54,3,20,2,5810,22,40,1,0,0
44,0,16,4,4110,28,40,1,0,0
39,0,15,4,2300,6,40,1,0,0
35,0,15,4,4110,6,45,1,0,1
25,0,17,4,3649,12,40,1,0,0
63,0,22,2,4720,22,40,1,0,0
52,0,17,2,5120,22,40,1,0,0
22,0,15,0,7300,22,45,0,0,0
38,0,15,0,8740,22,60,0,0,0
35,5,19,0,5940,22,15,1,0,0
49,5,16,4,3740,22,35,0,0,1
46,1,21,0,3255,22,50,0,1,1
45,0,21,0,3255,22,45,1,1,1
21,0,17,4,4020,22,25,1,1,0
45,0,14,4,350,22,40,1,1,0
70,0,23,0,2205,36,40,0,0,1
33,2,16,4,4240,22,40,0,0,0
34,6,18,0,3500,34,12,1,0,0
33,0,19,0,7010,34,40,0,0,0
41,2,21,2,2320,22,40,1,0,1
23,0,15,4,7200,313,48,0,2,1
74,4,15,0,9130,53,15,0,0,1
28,0,21,4,800,22,95,1,7,1
48,0,18,2,9130,48,45,1,0,1
60,0,23,4,2100,22,40,0,8,1
36,0,20,0,1530,22,40,0,0,1
34,1,20,0,3255,6,20,1,0,0
26,0,21,0,3245,22,45,1,0,0
26,0,21,0,3245,22,25,0,0,0
30,1,15,4,3603,22,2,1,1,0
51,4,19,4,5240,22,40,1,1,1
21,0,18,4,3255,10,40,1,8,0
80,0,20,2,5610,22,50,1,8,1
74,3,15,0,1360,22,40,0,0,0
31,0,0,4,4720,48,64,1,1,0
35,0,20,0,8990,22,40,0,0,1
30,0,20,0,4850,22,40,1,0,1
56,0,15,2,20,22,40,0,0,1
64,2,21,2,2310,22,40,1,0,0
69,5,21,2,2004,22,7,1,0,0
62,3,21,2,2205,22,40,0,1,1
68,0,20,0,1460,22,40,0,0,1
55,0,18,2,7840,22,40,1,0,0
40,0,20,4,6355,6,70,0,7,1
27,0,15,4,5510,22,45,0,0,0
58,0,21,0,1430,22,45,0,0,1
59,2,20,0,2310,22,40,1,0,1
22,0,18,4,5120,22,10,0,0,0
65,0,15,0,8630,22,40,0,0,1
69,0,15,0,4600,22,40,1,0,0
30,0,15,0,2545,22,68,1,1,0
43,5,20,0,440,22,40,1,0,0
45,0,18,0,5000,22,40,0,0,1
35,0,20,0,4850,22,70,0,0,1
32,0,19,0,3645,22,40,1,0,0
61,2,20,2,440,22,50,1,1,1
63,5,15,2,4510,22,65,1,8,0
26,0,21,4,2145,22,40,1,1,0
21,0,15,4,4760,22,40,1,1,0
48,5,18,0,8140,6,60,0,0,1
52,0,15,0,440,22,40,1,0,0
20,0,15,4,6765,22,6,1,0,0
49,0,18,4,8140,5,60,0,0,1
38,0,20,0,120,22,55,0,0,1
37,0,20,0,4700,22,55,1,0,0
45,0,21,0,20,22,50,0,1,1
45,5,16,0,9130,22,65,0,0,0
70,0,18,1,5740,22,32,1,0,1
49,0,18,0,6260,22,40,1,1,1
45,0,15,0,3255,22,40,0,1,0
47,0,18,0,705,38,40,0,0,1
36,0,18,0,440,22,40,1,0,0
25,6,15,2,440,22,60,0,0,1
48,0,15,0,5522,47,45,0,0,1
71,4,17,0,5310,72,24,1,8,0
59,5,10,0,6240,34,40,0,0,0
35,0,20,0,7700,29,43,0,0,1
55,0,15,1,9365,22,48,0,1,0
29,0,15,4,4010,22,40,1,1,0
66,0,14,0,9130,22,30,0,0,0
65,0,15,0,310,22,40,1,8,0
58,0,15,0,6765,22,40,0,0,0
30,0,15,4,6765,22,25,0,0,0
54,0,22,4,5840,233,40,1,5,1
64,2,16,0,630,48,40,1,0,0
70,0,15,0,6305,22,52,0,0,0
39,4,15,4,9040,48,40,0,0,1
36,0,19,0,4330,22,40,1,0,0
42,0,19,0,4330,22,40,0,0,0
29,4,19,0,9800,42,40,0,8,0
56,0,20,0,140,22,50,1,0,0
59,0,20,0,4850,22,46,0,0,0
32,0,23,0,3160,501,40,1,0,1
36,4,20,0,1530,22,40,0,0,1
45,1,12,4,4055,22,25,1,1,0
81,3,18,1,4030,22,40,1,1,0
66,0,18,1,3255,22,50,1,0,1
43,4,20,4,2002,22,40,1,1,0
50,3,22,0,5940,22,40,0,0,1
48,3,20,0,2310,22,40,1,0,0
69,0,10,4,4220,22,40,0,1,0
58,0,18,2,4700,48,45,1,0,0
58,6,15,2,6442,48,40,0,0,0
69,0,21,0,2205,314,40,1,7,0
68,0,21,0,4760,314,50,0,7,1
44,0,18,2,3255,22,40,1,1,1
49,0,15,1,9620,22,30,0,1,0
23,0,13,4,2905,22,8,0,1,0
52,0,21,0,4220,22,46,0,0,1
65,3,20,2,726,6,40,1,0,1
36,3,22,4,3090,217,40,1,5,0
87,1,18,0,205,22,4,0,0,0
46,0,19,2,5940,22,40,1,0,0
21,0,15,4,6200,22,40,0,0,0
32,1,21,0,5000,1,40,1,7,0
33,1,20,0,2320,36,40,0,7,0
30,5,12,4,4230,303,28,1,0,0
19,0,13,4,6950,303,40,0,0,0
65,0,17,4,2145,22,16,1,1,0
45,2,20,0,3255,6,40,1,1,0
52,2,15,0,4220,333,40,0,1,0
39,0,18,4,5310,22,40,1,1,0
70,0,20,1,4622,22,22,1,1,1
31,0,19,4,4130,22,24,1,5,0
76,6,20,0,440,22,8,1,0,1
59,0,15,2,9620,22,84,1,1,1
36,0,15,4,7340,22,44,0,1,1
72,0,19,1,220,1,40,0,0,1
25,0,15,0,9130,22,40,0,0,0
25,0,18,0,3500,28,60,1,0,0
20,1,15,4,2700,22,60,1,0,0
61,2,20,4,1065,22,40,0,0,1
71,0,15,4,6050,22,32,0,0,0
57,5,15,2,4251,22,32,0,0,0
25,2,15,0,3870,22,80,0,0,1
25,2,18,0,2310,22,40,1,0,0
42,3,18,4,2205,22,40,0,8,1
20,0,18,4,4020,48,8,1,0,0
59,2,21,2,230,22,55,0,0,1
61,0,15,3,4760,22,35,1,1,0
63,4,20,0,565,5,40,0,0,1
61,3,22,0,2310,22,40,1,0,0
23,0,18,4,8640,22,52,1,0,1
23,0,20,4,4110,22,20,1,0,0
55,0,17,0,7000,22,60,0,0,1
46,0,18,0,9760,22,84,1,8,1
62,0,18,0,440,22,60,0,0,1
52,5,20,2,1106,22,40,0,0,0
72,5,22,0,3090,17,25,1,0,1
51,0,20,0,1350,22,40,0,0,1
50,2,21,0,2310,22,40,1,0,0
70,2,20,2,230,22,40,1,1,1
28,2,21,0,2320,1,40,1,0,0
30,1,23,0,2040,26,40,0,0,1
34,0,17,0,5120,22,40,1,0,0
36,0,18,0,2012,26,55,0,1,0
62,0,11,0,6200,48,40,0,8,1
56,3,20,1,2015,13,40,1,0,1
58,0,15,0,7010,12,32,0,0,0
61,0,15,0,5240,47,40,1,0,0
20,0,15,4,4150,22,24,1,0,0
56,0,18,0,440,48,45,0,0,1
47,0,18,0,3500,22,45,1,8,0
72,3,20,1,5940,22,40,1,0,0
79,0,17,2,5100,22,16,1,0,0
49,4,16,2,5920,22,50,0,0,1
21,0,18,4,4700,22,56,1,0,0
21,0,13,4,9300,22,72,0,0,0
37,0,20,0,9620,22,40,0,0,0
35,0,20,0,3255,41,36,1,8,1
25,2,18,0,2545,22,40,1,0,0
26,2,20,0,2310,22,40,1,0,0
39,0,18,0,5840,22,40,1,0,0
45,1,18,0,7950,22,40,0,0,0
51,0,15,0,6800,22,40,0,0,1
42,2,20,0,2320,22,25,1,0,0
44,0,15,4,9130,22,53,0,1,1
35,0,16,0,3321,22,60,0,2,1
50,6,15,0,5120,22,20,1,0,0
52,6,16,0,960,22,40,0,0,1
67,0,17,1,3500,22,24,1,0,0
28,0,15,4,700,22,40,0,0,0
35,0,15,4,3602,22,40,1,1,0
38,0,13,4,9130,22,40,0,1,0
47,1,21,0,3160,22,24,0,0,1
51,1,21,0,3258,22,40,1,0,1
65,0,23,1,3255,110,40,1,0,1
31,0,23,4,3050,22,40,1,8,1
59,3,23,0,2205,22,40,1,0,1
35,0,18,4,5400,22,40,1,0,0
56,0,20,2,5160,22,30,1,0,0
42,0,15,4,9645,22,20,0,0,0
71,5,19,0,2600,24,35,1,0,0
70,5,21,0,2752,36,30,0,0,0
26,0,20,4,1006,22,40,0,0,0
37,0,20,0,1350,51,40,0,0,1
37,0,19,0,3630,4,8,1,0,0
43,0,20,0,4700,22,40,0,0,1
45,1,20,4,5740,22,50,0,0,0
48,0,20,4,440,36,40,0,7,1
62,3,20,4,440,22,40,1,1,1
39,0,21,0,4700,22,40,1,0,1
42,0,20,0,710,22,40,0,0,1
40,0,20,0,9310,22,40,0,0,1
63,0,17,0,3725,39,40,0,0,0
39,2,15,0,440,22,40,1,0,0
19,0,15,4,9300,22,40,0,0,0
43,0,15,0,6355,22,40,0,0,0
27,0,17,4,4055,22,28,1,0,0
50,0,16,0,4530,22,40,1,0,0
62,3,14,0,6200,22,40,0,0,0
60,6,15,0,9130,22,40,0,0,1
38,0,18,0,6800,22,60,0,1,1
39,0,15,0,4230,22,40,1,1,0
40,2,18,4,1050,22,40,1,1,0
20,0,18,4,3640,22,20,1,8,0
18,0,18,4,4720,22,30,1,1,0
68,0,15,1,8300,22,25,1,1,0
66,3,23,0,2205,48,32,0,0,1
65,3,20,0,230,29,45,1,0,1
33,0,23,0,3050,22,40,1,5,1
34,0,20,0,4000,247,52,0,5,0
63,0,20,0,4760,28,39,0,0,1
33,1,21,0,420,45,40,0,0,1
33,1,21,0,230,22,40,1,0,1
18,0,14,4,4055,22,20,1,0,0
32,0,20,4,5240,22,30,1,1,0
53,0,21,2,4760,22,40,1,0,1
53,0,18,2,9620,22,40,0,1,0
58,1,20,2,440,29,38,1,0,0
43,1,20,0,2040,37,45,0,0,1
41,0,20,0,2310,1,45,1,0,0
17,1,12,4,4220,22,15,1,0,0
39,5,16,4,7320,22,40,0,0,1
47,6,17,0,4251,22,15,0,0,0
32,2,15,4,310,22,40,1,1,0
64,0,15,2,8030,1,40,0,0,0
27,1,21,4,2014,6,70,1,1,1
21,0,18,4,4150,48,35,1,0,0
21,0,15,4,4110,22,25,1,0,0
21,1,18,4,5000,48,20,1,0,0
21,0,18,4,3646,22,20,1,0,0
57,0,18,0,1551,22,40,0,0,1
50,0,14,0,5740,22,40,1,0,0
54,0,20,2,5810,22,18,0,0,0
64,4,12,2,5540,5,23,1,0,0
42,0,18,2,6530,40,60,0,0,0
66,0,14,0,9645,22,38,1,0,0
52,0,18,2,6400,327,50,0,0,1
51,5,16,4,6410,22,40,0,8,0
26,0,20,0,800,22,40,1,0,0
26,0,16,0,7160,22,40,0,0,0
37,0,17,4,4710,48,45,1,7,0
47,3,21,4,800,22,40,1,0,1
69,0,14,0,9130,22,20,0,0,0
90,0,15,1,4850,48,30,0,0,1
57,0,12,2,4020,48,62,0,0,1
54,0,15,4,4020,22,40,1,0,0
18,0,14,4,4110,22,40,0,0,0
19,0,12,4,4110,6,35,1,8,0
64,0,18,4,4700,12,40,0,0,1
36,0,18,4,710,22,40,1,1,0
54,5,15,2,5860,22,40,1,1,1
35,0,20,0,3255,22,40,1,0,1
40,0,23,0,3160,22,40,0,0,1
78,0,21,0,1006,12,35,0,0,1
58,6,18,0,4700,22,40,0,0,1
60,0,20,0,4700,28,32,1,0,0
46,0,21,3,2810,247,40,0,5,1
49,0,18,0,6260,303,40,0,7,0
45,0,15,2,7000,22,60,0,0,1
45,5,20,0,4810,6,50,1,1,0
20,0,18,4,5240,6,40,1,1,0
35,0,0,4,9620,22,12,1,0,0
54,0,15,0,9350,22,30,1,7,0
21,0,15,4,9130,22,45,0,0,0
43,0,15,0,8990,22,40,0,0,1
37,0,20,4,5940,28,40,1,1,0
23,2,20,4,2350,28,50,1,1,0
58,0,20,3,440,6,40,0,8,1
40,0,18,1,1555,22,45,0,0,1
23,0,15,4,310,22,40,1,1,0
45,3,20,0,20,22,42,0,0,1
43,0,21,0,2825,22,45,1,0,1
44,0,14,4,9620,22,40,0,0,1
52,5,18,4,5860,22,20,1,0,0
53,1,20,4,6305,22,40,0,1,0
26,1,15,4,9610,22,35,0,1,0
27,4,20,0,5140,22,40,1,1,0
27,0,18,0,9620,22,40,0,1,0
29,0,20,4,9645,110,40,1,0,0
63,5,15,2,6520,22,40,0,7,0
66,0,0,0,9150,373,20,1,8,0
65,0,20,0,1305,22,40,0,0,1
62,0,20,0,4760,22,48,1,0,0
67,2,17,0,5420,22,43,1,1,0
70,2,15,0,9122,22,36,0,1,0
39,2,15,1,4251,22,32,0,1,0
54,0,15,0,5740,48,40,1,0,1
56,0,15,0,1360,22,60,0,0,1
48,0,17,4,5240,22,40,1,1,0
59,0,15,2,9600,243,44,0,1,1
34,2,17,4,4220,22,40,1,1,0
23,0,15,4,4760,22,20,1,1,0
64,0,20,0,110,26,50,0,0,1
60,0,15,3,7800,48,35,1,0,0
56,0,21,0,3256,22,40,1,8,1
59,0,20,0,140,22,40,0,0,1
38,0,16,4,2545,22,40,1,0,0
46,4,21,0,9800,6,52,0,0,1
51,1,20,4,3550,22,40,0,0,1
69,1,15,1,5740,22,26,1,1,0
36,1,17,4,2545,22,40,1,1,0
40,0,14,0,9620,22,40,0,0,1
42,2,18,0,5860,22,40,1,0,0
56,3,20,1,2360,22,40,1,0,0
41,0,20,4,4710,17,50,1,0,1
54,5,23,2,3255,40,20,1,0,1
49,0,18,2,3655,22,40,1,1,0
25,0,15,4,4110,22,36,0,1,0
59,2,15,0,9121,22,40,0,1,0
20,0,15,4,4220,22,40,0,1,0
34,1,22,0,2300,22,25,1,2,0
39,0,11,0,4760,22,38,0,0,0
29,5,19,0,6442,22,60,0,0,1
39,1,21,0,3255,12,46,1,8,0
37,0,15,0,9130,22,48,0,0,1
55,0,18,0,5240,22,40,1,1,0
52,0,15,0,9130,22,50,0,1,0
53,5,11,1,7640,28,40,0,0,0
59,0,15,2,5120,22,40,1,0,0
29,0,15,4,5510,20,40,0,8,0
67,0,19,2,3255,28,50,1,0,1
30,0,15,4,4030,22,40,1,1,0
71,0,18,4,4720,22,20,0,0,0
52,0,8,0,8310,314,50,1,7,0
42,0,8,0,8990,314,60,0,7,1
21,0,5,4,9720,314,60,0,7,0
17,0,6,4,9720,314,60,0,7,0
57,0,20,0,4850,22,40,1,0,1
67,0,16,1,5740,22,32,1,0,1
25,0,21,0,2014,21,40,0,0,1
25,2,20,0,2310,22,40,1,0,0
52,4,20,0,1050,6,55,0,8,1
49,2,20,0,2435,4,20,1,7,0
39,0,22,0,2100,51,50,1,0,1
39,1,21,0,350,9,60,0,0,1
35,0,15,4,4965,28,30,1,0,0
35,0,15,4,3603,22,40,1,1,0
28,0,15,4,7315,22,40,0,1,0
62,5,22,0,2100,22,40,0,0,1
61,2,20,0,5940,22,40,1,0,0
55,0,16,0,160,39,40,0,0,1
37,0,15,0,9645,22,40,1,0,0
34,0,16,0,4220,22,40,0,0,0
59,0,15,2,2300,22,40,1,0,0
39,0,21,0,630,48,45,1,0,1
46,0,15,4,5740,22,50,1,0,0
27,3,20,0,2320,22,40,1,0,0
44,0,15,0,7640,22,60,0,0,1
20,0,17,4,7315,22,40,0,0,0
18,0,17,0,5400,22,20,1,0,0
41,0,14,2,4230,39,34,1,0,0
57,0,14,3,7340,22,60,0,0,0
40,0,18,0,1021,1,42,0,8,1
56,0,15,2,2722,22,35,1,1,0
31,0,18,4,4965,22,40,1,0,0
29,0,18,4,5000,22,40,1,0,0
55,0,22,4,3090,17,60,0,0,1
66,0,15,0,6355,25,40,0,0,1
35,0,16,4,1240,22,96,1,0,0
32,0,15,4,6305,22,50,0,0,0
51,4,18,2,440,22,50,1,0,1
46,0,15,2,5740,28,40,1,0,0
49,3,21,4,120,22,40,1,1,1
18,0,17,4,5240,22,32,0,1,0
33,0,18,0,3550,22,40,1,0,1
36,0,19,0,6355,22,50,0,0,1
80,1,15,1,2040,22,30,0,0,0
22,0,14,0,4700,22,30,0,0,0
29,0,20,4,4040,22,40,0,0,1
68,0,16,0,6200,22,60,0,0,1
64,0,11,0,4700,22,40,1,0,0
64,0,15,0,6130,22,50,0,0,0
59,0,15,0,4720,48,36,1,0,0
58,0,15,2,3602,22,15,1,0,0
44,0,15,0,9130,22,45,0,0,0
21,0,18,4,3602,22,15,1,1,0
21,0,16,4,4720,22,40,1,0,0
58,1,20,2,2310,22,50,1,0,0
29,0,15,4,4020,22,40,0,1,0
28,0,15,4,4760,22,35,1,1,0
33,3,18,4,3870,22,40,0,0,0
53,0,20,2,4760,19,60,0,0,1
61,0,15,0,4965,327,40,0,8,0
72,0,20,4,540,22,25,0,0,1
22,0,20,4,8990,1,10,0,0,0
23,1,20,4,1555,1,10,1,0,0
62,0,12,0,9640,22,40,1,0,0
58,0,23,1,6442,22,50,1,8,1
24,2,15,4,2545,22,40,1,1,0
23,4,15,4,9830,303,40,0,8,0
59,0,17,1,3649,22,40,1,1,0
38,0,15,4,4810,36,40,0,1,0
32,0,18,4,9640,36,45,0,1,0
34,0,20,0,60,22,40,0,0,1
25,0,20,0,800,22,40,1,2,0
53,0,15,4,4810,17,40,1,0,1
66,6,18,0,710,22,50,0,8,0
47,6,16,4,6410,22,40,0,0,0
67,0,18,4,2905,110,40,0,0,0
56,0,15,0,9150,22,40,1,1,1
71,0,18,2,4850,26,40,0,0,1
37,0,20,0,1021,210,40,0,5,1
31,5,18,2,9142,12,20,0,0,0
28,2,13,4,2545,22,40,1,1,0
32,5,15,4,4850,22,40,0,1,0
36,1,20,0,20,48,40,1,0,1
45,0,15,0,8990,22,40,0,4,1
62,0,13,0,7330,22,40,0,0,1
24,0,20,4,1541,22,50,1,0,0
24,0,20,4,8610,44,35,0,0,0
32,0,15,4,4230,315,40,1,8,0
30,0,15,4,6410,315,40,0,4,0
50,0,20,0,5000,315,35,0,0,0
54,2,20,4,6305,22,40,0,0,1
47,0,19,4,9130,22,40,0,0,0
56,0,22,4,5120,22,25,0,0,0
69,0,20,0,350,28,40,1,1,1
38,0,18,4,9600,48,30,0,1,0
69,6,15,1,5120,22,4,1,0,0
27,0,15,0,310,22,40,0,0,0
26,5,20,0,51,22,40,1,0,0
42,3,20,2,2320,22,80,0,0,0
46,0,18,4,4030,22,18,1,1,0
40,2,20,2,5740,22,40,1,8,0
48,0,20,0,4850,22,50,0,0,1
47,4,20,0,3255,22,40,1,0,1
52,0,16,0,6660,22,99,0,0,1
63,3,11,0,4220,22,30,1,1,0
37,0,20,0,710,407,40,0,1,1
